driverId,raceId,lap,milliseconds
826,949,34,24661
822,949,34,26110
807,949,35,24734
8,949,37,25257
815,949,37,24517
825,949,38,24341
3,949,39,25761
154,949,40,30063
1,949,41,24524
838,949,41,25316
836,949,41,25419
817,949,42,24879
826,949,44,24224
837,949,44,25517
830,949,46,25129
831,949,47,25660
807,949,51,26595
154,950,1,58563
8,950,1,31134
1,950,1,29322
831,950,1,36854
817,950,3,24392
826,950,4,24084
815,950,4,23215
20,950,4,30115
807,950,4,27683
832,950,4,25754
18,950,4,24072
822,950,4,22682
830,950,4,30034
828,950,4,23955
825,950,4,23158
1,950,5,25179
1,950,6,22301
8,950,14,23296
836,950,15,26969
835,950,15,22799
4,950,16,22874
20,950,17,22276
807,950,17,23867
815,950,18,22485
837,950,18,23183
826,950,19,22607
13,950,19,22124
832,950,19,22832
817,950,19,22461
821,950,19,23878
3,950,20,22831
830,950,20,23744
825,950,20,23257
154,950,20,24615
831,950,20,23735
822,950,21,22630
1,950,21,22626
835,950,24,23280
807,950,26,29570
18,950,27,23029
836,950,27,24104
815,950,28,22351
828,950,28,23563
837,950,28,24635
822,950,30,22747
1,950,30,22698
13,950,31,23349
4,950,32,22927
832,950,33,24269
154,950,33,23342
821,950,34,22963
826,950,35,22684
20,950,35,22350
825,950,35,22677
3,950,36,23559
817,950,37,22426
8,950,37,22832
835,950,38,24099
830,950,39,23130
831,950,40,25357
837,950,40,24369
821,950,43,23070
836,950,43,24274
18,950,44,22510
154,950,44,23284
807,950,46,22790
826,951,1,41282
817,951,1,47763
828,951,1,30529
815,951,1,32800
821,951,1,40169
826,951,8,38906
821,951,9,25037
832,951,11,30805
831,951,12,30259
836,951,13,31433
835,951,14,30805
822,951,16,29841
825,951,16,30585
1,951,17,30001
154,951,17,31420
13,951,18,29551
8,951,20,30498
18,951,20,30580
3,951,21,29709
4,951,21,29751
830,951,22,30553
815,951,27,30400
828,951,28,30433
817,951,29,31205
836,951,39,57151
13,951,46,30065
13,952,8,21384
815,952,9,22679
826,952,9,23277
828,952,9,22840
832,952,10,22874
18,952,10,22280
807,952,10,22176
825,952,10,22843
817,952,11,21738
4,952,11,21795
835,952,11,23283
836,952,11,24554
830,952,12,22369
8,952,12,22107
822,952,12,21856
831,952,12,22976
20,952,15,21643
154,952,15,23187
821,952,16,23206
837,952,22,28753
828,952,24,23122
13,952,25,22568
826,952,25,22234
817,952,28,22104
20,952,29,22617
154,952,29,22844
821,952,30,22430
825,952,30,23165
835,952,33,22397
836,952,33,24387
830,952,34,22348
8,952,35,22169
815,952,35,21918
18,952,36,22590
831,952,36,23090
20,952,37,21603
154,952,37,34832
832,952,38,22937
822,952,39,22443
4,952,39,22987
828,952,40,22897
13,952,41,21831
817,952,43,21683
837,952,48,26186
826,952,51,22769
825,952,55,22122
817,952,65,23133
826,953,1,92609
826,953,2,19918
825,953,7,25583
18,953,8,25766
831,953,8,28242
826,953,7,27698
828,953,11,27176
837,953,11,29117
830,953,12,25604
20,953,13,25114
4,953,14,25512
807,953,15,25215
822,953,15,27364
154,953,15,33490
821,953,16,26044
3,953,20,26698
13,953,20,24934
832,953,21,27738
815,953,21,25714
825,953,21,38811
817,953,23,25054
828,953,29,26435
815,953,30,25608
18,953,30,25450
825,953,29,25879
822,953,30,25478
154,953,30,25111
1,953,31,26315
3,953,31,27680
20,953,31,25561
807,953,31,27064
832,953,31,28112
830,953,31,25459
836,953,31,26517
817,953,32,35327
4,953,32,26836
821,953,32,27407
13,953,32,25182
831,953,32,27166
825,953,32,31241
837,953,34,27380
837,953,47,26292
831,953,48,45700
822,953,49,24673
828,953,49,33342
831,954,9,23987
20,954,11,22597
8,954,11,22820
836,954,11,24784
832,954,13,23517
821,954,13,23412
828,954,14,22957
837,954,15,29732
4,954,17,27952
154,954,17,23680
826,954,17,23000
830,954,20,23586
817,954,21,22872
3,954,21,22466
807,954,21,22876
13,954,22,22925
822,954,23,22184
1,954,24,22243
815,954,30,22556
8,954,33,23263
831,954,35,23608
20,954,37,22361
817,954,38,24018
836,954,38,24516
154,954,39,23055
828,954,39,23299
825,954,39,23162
821,954,41,23928
826,954,44,22627
837,954,44,25069
830,954,46,22909
815,954,46,24757
154,954,46,32114
832,954,48,24445
3,954,51,22728
807,954,51,23111
837,955,1,33405
832,955,4,22028
830,955,5,20069
4,955,5,20282
826,955,5,24802
817,955,6,19840
18,955,6,20185
825,955,6,20772
13,955,7,19445
831,955,7,20670
8,955,8,20593
821,955,8,29227
154,955,10,21132
835,955,11,20965
1,955,15,20108
815,955,16,20614
828,955,16,21083
822,955,19,19732
20,955,20,20422
807,955,20,20347
830,955,20,22497
3,955,21,20058
817,955,22,20155
4,955,24,20654
831,955,24,20713
18,955,25,20640
828,955,25,20559
154,955,26,23588
832,955,27,21030
13,955,28,19858
836,955,29,26187
821,955,29,21533
835,955,31,20561
807,956,8,22601
4,956,8,21924
18,956,9,22859
822,956,9,21047
832,956,9,22605
815,956,9,21883
3,956,10,21890
825,956,11,22033
835,956,12,21745
13,956,12,21097
828,956,12,22980
836,956,13,22613
817,956,14,21183
830,956,15,21945
1,956,21,22918
821,956,21,22053
8,956,22,21916
836,956,23,23738
807,956,24,21580
18,956,26,22035
154,956,26,22662
4,956,26,22879
815,956,26,21412
837,956,27,23326
3,956,28,17959
836,956,27,18064
1,956,28,16983
830,956,28,17165
817,956,28,19408
8,956,28,21206
822,956,28,20876
831,956,28,20929
832,956,28,33462
18,956,28,18307
154,956,28,18860
825,956,28,17721
13,956,28,17388
835,956,28,16851
4,956,28,16764
815,956,28,16544
828,956,28,16419
807,956,28,16227
821,956,28,16475
837,956,28,16218
3,956,29,18220
836,956,28,18342
1,956,29,18716
830,956,29,18455
817,956,29,18347
8,956,29,18455
822,956,29,17800
831,956,29,17739
18,956,29,18964
154,956,29,19554
825,956,29,19611
13,956,29,19015
835,956,29,18382
4,956,29,18194
815,956,29,17970
828,956,29,19041
807,956,29,19028
832,956,29,18636
821,956,29,18308
837,956,29,17828
821,956,41,21921
831,956,43,22707
825,956,49,27119
807,956,50,27834
835,956,50,22728
828,956,50,24326
837,956,50,25234
822,956,51,21639
1,956,54,22109
3,956,55,21035
13,956,56,21231
817,956,60,22284
8,957,5,29578
822,957,5,29808
832,957,5,30786
807,957,5,30747
4,957,5,32374
20,957,5,31381
154,957,5,31632
821,957,5,41508
825,957,5,30804
836,957,5,31812
817,957,6,30198
13,957,6,29243
826,957,6,30315
18,957,6,30093
835,957,6,29784
837,957,6,29998
1,957,7,30343
3,957,7,29395
830,957,7,31995
815,957,7,29475
831,957,7,30981
828,957,7,35393
828,957,10,104980
20,957,15,29163
8,957,16,30462
13,957,16,29403
826,957,16,30327
822,957,16,29282
831,957,16,30143
154,957,16,30882
835,957,16,55697
1,957,17,28728
3,957,17,29715
815,957,17,28915
817,957,17,29813
832,957,17,29895
807,957,17,29867
4,957,17,28799
18,957,17,29588
825,957,17,29201
821,957,17,29884
837,957,17,30135
830,957,18,29429
835,957,19,41486
13,957,38,29346
4,957,39,28936
825,957,40,28450
18,958,7,22229
836,958,9,23486
18,958,10,16486
831,958,11,22778
20,958,14,21640
807,958,14,22014
154,958,14,22427
817,958,15,22241
4,958,15,22099
821,958,15,22828
1,958,16,21441
830,958,16,22389
832,958,16,22960
822,958,16,21704
3,958,17,21233
828,958,17,23873
825,958,24,21990
826,958,24,22105
13,958,25,21793
835,958,26,21892
815,958,27,22689
18,958,28,22718
8,958,29,21951
837,958,29,24254
817,958,33,22006
836,958,35,22765
154,958,36,22303
825,958,36,22051
821,958,37,22520
830,958,38,21687
807,958,39,23350
835,958,39,21665
831,958,39,22965
815,958,40,29941
1,958,41,21773
20,958,41,21535
3,958,42,22351
832,958,42,22417
822,958,43,21405
4,958,44,21897
828,958,45,23198
826,958,46,27951
8,958,50,21857
828,958,62,23308
13,958,65,22366
835,959,2,19298
826,959,7,23243
831,959,7,29865
815,959,8,19233
832,959,9,22751
13,959,9,18590
830,959,11,19017
3,959,11,19693
825,959,11,19034
817,959,12,18964
822,959,12,18796
807,959,12,19608
836,959,12,19813
20,959,13,19230
18,959,13,19427
837,959,13,31317
1,959,14,18650
8,959,14,22393
4,959,14,19258
828,959,16,20148
154,959,17,20301
831,959,19,19944
821,959,25,20099
835,959,25,26688
13,959,26,36395
836,959,26,19626
3,959,27,18936
815,959,27,19223
830,959,28,19137
4,959,28,19440
826,959,28,20227
832,959,29,19747
20,959,31,19472
18,959,31,19124
8,959,32,19142
807,959,32,19144
825,959,32,19159
817,959,33,18738
837,959,32,20919
822,959,33,19183
1,959,34,18504
828,959,33,19318
831,959,42,19755
815,959,43,19379
154,959,43,19863
3,959,44,28364
807,959,44,19907
830,959,45,18967
817,959,46,18979
20,959,46,19000
835,959,45,19725
18,959,46,19268
1,959,47,18475
8,959,47,19525
836,959,46,19658
4,959,47,19127
821,959,47,19326
826,959,49,19264
837,959,49,21186
832,959,51,19547
830,960,1,31235
831,960,1,26390
20,960,1,22403
8,960,1,87084
13,960,2,22484
807,960,6,23564
8,960,5,23061
815,960,6,23783
154,960,6,23705
835,960,6,22698
839,960,6,28718
822,960,7,22190
821,960,7,23486
3,960,9,996150
817,960,9,998401
807,960,9,998468
4,960,9,998234
1,960,9,1000478
13,960,9,1000664
815,960,9,1000284
826,960,9,1000466
835,960,9,1000234
154,960,9,999366
20,960,9,998511
822,960,9,998328
821,960,9,998622
830,960,9,998546
839,960,9,1000980
831,960,9,1001198
8,960,9,943158
830,960,16,23231
1,960,21,24343
826,960,21,23359
13,960,22,22515
821,960,22,23561
835,960,22,23333
807,960,23,24015
4,960,23,22451
20,960,23,22762
822,960,23,22318
154,960,23,23107
831,960,23,30238
815,960,24,22652
8,960,24,23056
839,960,24,24208
817,960,25,22531
3,960,26,22596
830,960,27,22727
1,960,32,22432
835,960,34,22578
826,960,35,23363
835,961,2,33275
831,961,2,27786
831,961,4,810454
822,961,13,24161
830,961,13,24610
4,961,13,26843
826,961,13,25183
807,961,14,24043
825,961,14,24505
8,961,15,24116
815,961,15,24537
18,961,15,26427
831,961,5,36594
20,961,16,25472
817,961,16,23745
13,961,16,23940
836,961,16,25962
821,961,16,25150
832,961,23,25301
828,961,23,25145
3,961,24,25550
1,961,25,23633
815,961,28,24033
154,961,28,25340
822,961,30,23899
825,961,30,23757
20,961,33,25033
839,961,32,25539
807,961,33,24553
4,961,33,23694
826,961,33,24363
8,961,34,24279
821,961,34,25515
830,961,35,23827
13,961,36,23822
817,961,37,23633
18,961,38,24418
832,961,39,24341
4,961,49,24082
3,962,1,26350
817,962,1,25925
1,962,1,24453
8,962,1,24874
4,962,1,24649
826,962,1,24584
832,962,1,25973
830,962,1,25740
13,962,1,25929
825,962,1,25816
828,962,1,26135
815,962,1,32821
821,962,1,26519
18,962,1,42815
822,962,1,32709
836,962,1,24308
839,962,1,24343
831,962,1,25057
835,962,1,25211
20,962,1,24342
832,962,7,29846
828,962,8,29706
835,962,11,28847
830,962,13,28815
4,962,14,29401
817,962,15,28890
1,962,15,29150
826,962,15,30301
822,962,15,28780
18,962,15,28998
3,962,16,30546
13,962,16,28682
8,962,17,29041
825,962,17,28759
831,962,17,30297
821,962,18,30307
836,962,18,30532
839,962,19,104383
20,962,24,28924
815,962,25,28742
828,962,25,29468
830,962,27,28948
832,962,27,29320
18,962,27,29025
13,962,28,29578
822,962,30,28545
817,962,32,28921
3,962,33,28970
822,962,32,63680
8,962,33,29135
1,962,34,28421
4,962,34,30381
835,962,34,28804
831,962,35,29537
839,962,34,30614
821,962,36,30160
836,962,36,30471
828,962,36,29680
826,962,37,29205
825,962,38,29754
20,962,42,29391
13,962,43,29903
830,962,44,28854
1,962,45,28315
8,962,46,28954
817,962,47,28662
839,962,45,42368
832,962,48,29377
826,963,1,32413
13,963,1,23528
825,963,1,30679
821,963,1,30782
13,963,6,24425
830,963,9,23935
815,963,9,27024
18,963,9,24738
807,963,9,26609
4,963,9,25195
3,963,9,23750
836,963,9,25820
839,963,12,25368
1,963,20,23689
8,963,20,24584
832,963,20,24400
817,963,21,24197
828,963,21,25272
821,963,22,24814
830,963,27,23856
4,963,27,24061
807,963,28,24012
822,963,29,23828
826,963,29,24338
836,963,30,26156
3,963,31,24661
835,963,31,23928
839,963,31,33338
13,963,31,23778
8,963,32,24412
815,963,32,23947
831,963,32,24697
18,963,37,24645
832,963,37,24473
828,963,37,24706
821,963,39,25006
8,963,40,24809
4,963,40,23920
807,963,40,25192
817,963,41,24408
830,963,41,28274
826,963,40,24718
3,963,41,23476
836,963,41,25201
4,964,9,22786
830,964,10,22855
817,964,10,22996
154,964,10,23741
826,964,10,22990
807,964,11,22832
821,964,11,24110
3,964,12,22673
20,964,12,23226
815,964,12,23605
8,964,12,23244
839,964,12,24973
1,964,13,22989
832,964,13,22986
836,964,13,24630
18,964,19,24375
826,964,23,22943
13,964,24,22463
835,964,25,23452
825,964,25,23072
831,964,25,25131
8,964,26,22762
822,964,26,25007
828,964,26,24011
4,964,27,23032
830,964,28,22788
807,964,28,22952
821,964,28,23792
3,964,29,23150
815,964,29,22721
154,964,30,25429
839,964,31,24256
817,964,32,25861
1,964,33,22732
836,964,32,25461
20,964,34,22887
18,964,36,23342
832,964,37,22938
822,965,1,27098
817,965,8,23956
8,965,8,23989
830,965,9,23489
3,965,10,23526
18,965,10,23613
154,965,10,24523
815,965,10,23350
1,965,11,23601
13,965,11,24093
832,965,11,24778
4,965,11,23683
821,965,13,24470
825,965,13,24310
836,965,13,26059
20,965,14,24433
835,965,15,24071
828,965,17,25229
839,965,17,25216
822,965,20,25222
826,965,21,37837
8,965,24,23845
817,965,25,23534
830,965,26,36112
835,965,26,24766
839,965,26,27532
815,965,27,24467
154,965,27,26056
825,965,27,24103
18,965,28,25635
20,965,29,23812
13,965,29,23903
831,965,29,24244
832,965,30,24281
4,965,30,25300
1,965,31,23575
836,965,30,25182
3,965,31,24149
8,965,38,25384
825,965,43,23898
839,965,44,24665
20,965,53,24156
13,965,54,23464
817,966,1,22087
835,966,1,23897
828,966,1,32608
154,966,11,22957
830,966,12,21775
832,966,12,22747
825,966,12,22271
821,966,12,25198
826,966,13,22665
807,966,14,22134
13,966,14,21863
839,966,15,23866
4,966,16,22461
1,966,17,21709
18,966,17,22438
822,966,19,22396
3,966,20,21997
8,966,20,22398
815,966,20,22213
20,966,32,22035
8,966,45,22974
4,966,45,25171
826,966,47,22865
821,966,48,23110
831,966,49,23540
817,966,50,22443
154,966,50,23678
825,966,51,22384
825,967,7,24986
18,967,8,24192
4,967,9,24821
822,967,9,24724
13,967,9,29421
826,967,9,25758
835,967,9,24745
828,967,9,25395
20,967,10,29981
821,967,12,25147
830,967,13,24186
817,967,13,24623
826,967,17,25355
835,967,17,24656
1,967,20,2010361
3,967,20,2009747
830,967,20,2009643
807,967,20,2008504
815,967,20,2008398
832,967,20,2008828
831,967,20,2008206
817,967,20,2008600
839,967,20,2009052
836,967,20,2008464
4,967,20,2008789
822,967,20,2008595
825,967,20,2008979
18,967,20,2010062
20,967,20,2010637
13,967,20,2009630
821,967,20,2011147
826,967,20,2011266
807,967,22,24282
1,967,28,1482048
3,967,28,1481624
830,967,28,1481433
815,967,28,1482290
832,967,28,1483053
831,967,28,1483214
817,967,28,1484725
839,967,28,1485092
836,967,28,1484979
4,967,28,1483818
822,967,28,1483957
825,967,28,1484474
18,967,28,1484987
20,967,28,1483923
807,967,28,1485304
13,967,28,1485969
821,967,28,1484444
826,967,28,1484388
13,967,31,29754
18,967,34,25006
822,967,38,24994
817,967,40,29621
825,967,41,24265
830,967,43,24435
18,967,44,24754
821,967,47,17835
817,967,52,24521
836,967,52,25509
830,967,54,24041
825,968,1,27068
832,968,6,21761
836,968,6,33395
1,968,7,22600
8,968,7,21959
4,968,7,22428
835,968,7,24781
831,968,7,23272
3,968,8,23753
20,968,8,21711
807,968,8,21834
13,968,8,21775
826,968,8,21896
821,968,8,22032
817,968,9,22084
815,968,9,21308
154,968,20,22838
830,968,21,21221
835,968,21,22145
839,968,22,24035
817,968,24,21768
836,968,24,22949
8,968,25,22087
807,968,26,21482
815,968,27,22012
1,968,28,21355
821,968,28,22102
832,968,28,21935
3,968,29,21218
13,968,30,21539
839,968,36,23026
831,968,36,29933
20,968,37,21872
4,968,38,22248
154,968,38,22527
828,968,38,22991
835,968,41,22588
825,969,1,31336
840,969,5,22293
838,969,9,39562
839,969,15,22154
841,969,15,28591
4,969,16,22484
807,969,16,23130
1,969,17,21709
815,969,17,22045
832,969,18,21762
13,969,20,21568
20,969,23,21988
822,969,25,21440
830,969,25,22208
8,969,26,22033
840,969,29,22380
807,969,30,23159
826,969,34,25559
825,969,44,22189
826,969,49,24026
807,970,1,23550
20,970,2,22906
826,970,2,24016
4,970,2,24250
13,970,2,23123
815,970,2,24030
825,970,2,23809
828,970,2,27934
839,970,2,17673
154,970,2,30654
841,970,2,29443
838,970,2,25146
1,970,4,22999
822,970,4,32287
817,970,4,17340
8,970,4,23847
830,970,4,23071
20,970,4,17354
832,970,4,17337
839,970,4,33491
4,970,4,17304
826,970,4,17320
13,970,4,17324
815,970,4,17416
825,970,4,17296
835,970,4,17291
838,970,4,17325
807,970,4,17336
828,970,4,17341
154,970,4,17303
1,970,5,17616
817,970,5,23613
8,970,5,17877
830,970,5,17651
822,970,5,17343
20,970,5,17362
832,970,5,17340
4,970,5,17302
826,970,5,17324
13,970,5,17321
815,970,5,17312
825,970,5,17298
839,970,5,17356
835,970,5,17291
838,970,5,17295
807,970,5,17362
828,970,5,17344
154,970,5,24114
1,970,6,17737
817,970,6,17480
8,970,6,17435
830,970,6,17421
822,970,6,17323
20,970,6,17370
4,970,6,17302
832,970,6,17374
826,970,6,17322
13,970,6,17377
815,970,6,18225
825,970,6,17299
839,970,6,17366
835,970,6,17301
838,970,6,17292
807,970,6,17359
828,970,6,17344
154,970,6,17314
815,970,20,23057
13,970,24,23451
832,970,28,22840
830,970,29,22505
835,970,30,23993
825,970,32,23463
817,970,33,22505
807,970,33,40144
20,970,34,22443
822,970,35,24317
1,970,36,22668
154,970,35,23211
8,970,39,23119
839,970,42,22926
13,970,48,22517
815,970,49,22979
840,971,8,24915
20,971,10,24702
830,971,11,25174
839,971,11,24664
836,971,11,26542
8,971,12,26430
154,971,12,25075
832,971,12,25001
822,971,13,28368
1,971,13,30687
817,971,13,25312
13,971,13,25704
807,971,13,26634
815,971,13,24332
835,971,13,27466
4,971,13,24922
826,971,13,25204
822,971,30,24540
154,971,31,24965
20,971,33,24314
828,971,33,25576
815,971,36,24630
807,971,36,25135
4,971,36,24723
8,971,37,25856
13,971,37,24240
839,971,37,24505
835,971,37,26420
817,971,39,25200
1,971,41,30682
826,971,41,25246
838,972,1,30006
828,972,1,32235
836,972,2,31266
836,972,20,30799
13,972,21,29923
825,972,21,36559
826,972,21,29991
828,972,21,30655
832,972,24,29973
838,972,24,35998
839,972,26,30253
840,972,26,29791
822,972,27,29356
815,972,27,29868
8,972,29,30152
830,972,29,29567
1,972,30,29739
20,972,34,30097
807,972,40,30280
13,972,41,29920
826,973,1,22235
13,973,1,40612
835,973,2,23159
4,973,12,22690
840,973,12,22100
838,973,12,22547
825,973,13,22703
832,973,13,22432
13,973,13,22292
20,973,14,22499
807,973,15,22490
839,973,16,22616
815,973,18,25082
828,973,18,22995
154,973,19,22866
1,973,21,21544
817,973,21,21811
835,973,21,22762
822,973,26,21689
4,973,31,23354
828,973,32,22775
836,973,33,23445
807,973,33,22362
825,973,33,23814
826,973,33,22117
840,973,33,22071
13,973,33,23066
815,973,34,23107
839,973,34,22643
832,973,34,21934
154,973,34,22641
1,973,36,21722
20,973,37,22307
817,973,38,21918
835,973,42,24750
4,973,51,22923
825,973,63,25052
836,974,1,25813
18,974,1,24465
815,974,16,31313
830,974,32,25343
822,974,33,24308
8,974,34,24833
828,974,35,24949
826,974,36,24406
839,974,36,24299
832,974,37,24427
825,974,37,24979
817,974,38,24183
13,974,38,24353
20,974,39,24306
839,974,39,24496
18,974,39,26057
154,974,40,24660
840,974,41,26690
825,974,42,26040
835,974,42,25472
838,974,43,24768
1,974,46,24155
830,974,60,25678
839,974,60,24642
13,974,62,25123
815,974,63,25026
840,974,67,25248
815,974,72,35485
154,975,1,31256
836,975,1,51757
20,975,5,31596
807,975,11,26764
835,975,11,24423
828,975,11,24047
826,975,15,18088
8,975,17,23500
817,975,18,23309
815,975,19,23229
822,975,23,22946
840,975,25,22790
1,975,32,23061
839,975,32,23409
836,975,40,24202
8,975,41,23760
4,975,42,23526
838,975,45,23267
825,975,46,28869
20,975,49,23345
826,975,53,106374
822,976,1,36262
154,976,3,20776
817,976,5,23361
838,976,5,21423
1,976,12,20418
20,976,12,20059
815,976,12,20598
8,976,12,23237
13,976,12,21453
839,976,12,20493
822,976,11,20407
825,976,12,20391
4,976,12,21217
832,976,12,21040
828,976,12,23906
836,976,12,31122
840,976,13,22625
807,976,13,21263
817,976,13,20198
836,976,13,22356
154,976,14,21069
1,976,17,15234
20,976,17,15174
815,976,17,15278
13,976,17,15033
839,976,17,15061
8,976,17,15049
840,976,17,15327
807,976,17,15638
817,976,17,15135
825,976,17,15128
4,976,17,15104
832,976,17,14966
838,976,17,15097
154,976,17,15073
828,976,17,26051
836,976,17,34847
822,976,17,14978
815,976,20,1594609
839,976,20,31657
8,976,20,1583848
836,976,21,22390
1,976,22,1310768
20,976,22,1310808
13,976,22,1310671
840,976,22,1312728
817,976,22,1313343
807,976,22,1313641
825,976,22,1312704
4,976,22,1313187
832,976,22,1313693
154,976,22,1313665
828,976,22,1314950
838,976,22,1314189
822,976,22,1313511
839,976,22,1313873
836,976,22,1315645
1,976,31,27025
20,976,33,29317
838,976,33,20446
815,976,33,14951
8,976,33,14943
154,976,36,24486
826,977,1,33607
826,977,9,16139
807,977,14,21977
1,977,31,20761
838,977,31,21714
817,977,33,21713
20,977,34,21750
835,977,34,22233
828,977,34,22339
815,977,35,22030
840,977,35,21332
836,977,35,22414
154,977,36,22026
822,977,41,22387
832,977,40,21659
839,977,42,22176
8,977,44,21662
838,977,44,16206
13,977,47,20977
826,977,55,22274
826,978,1,45538
836,978,2,29861
836,978,3,29941
826,978,9,22895
20,978,18,28363
830,978,19,29147
839,978,20,29194
4,978,20,28269
840,978,22,29849
815,978,23,28942
154,978,23,28361
8,978,24,28476
807,978,24,30841
1,978,25,27733
13,978,25,27583
838,978,26,29337
826,978,27,28630
828,978,28,28825
836,978,31,31250
822,978,32,27858
817,978,32,27910
825,978,37,28099
840,978,42,28335
154,978,43,28998
8,978,49,29057
830,978,49,28056
20,978,50,35204
828,979,1,25179
836,979,3,24213
154,979,20,22638
836,979,28,22998
840,979,29,21804
822,979,30,22681
1,979,31,21338
825,979,31,22684
20,979,32,22317
8,979,33,21919
815,979,34,24017
814,979,34,22399
832,979,35,22745
4,979,35,22399
839,979,35,22441
826,979,40,22273
830,979,42,33605
838,979,42,28616
807,979,45,31860
835,979,46,22684
828,979,63,24097
835,980,8,26202
828,980,8,23999
825,980,9,22828
840,980,9,24697
839,980,10,23364
154,980,10,22925
4,980,10,24158
807,980,11,23507
13,980,11,22667
1,980,12,22037
815,980,12,23289
822,980,13,22963
20,980,14,22443
817,980,14,22900
8,980,15,22533
8,980,17,30373
826,980,18,22444
838,980,18,26894
832,980,19,24095
828,980,23,23221
815,980,25,28594
839,980,27,23200
8,980,29,22963
807,980,29,23539
154,980,29,22756
13,980,29,23092
839,980,29,29646
832,980,29,24370
840,980,29,23109
815,980,29,26574
1,980,30,22357
20,980,30,25650
822,980,30,22919
817,980,30,23180
828,980,29,23792
825,980,30,22908
826,980,30,23341
835,980,30,24674
838,980,30,26187
825,980,34,23737
154,981,3,33433
830,981,3,39888
807,981,9,24418
825,981,11,24384
832,981,13,24865
8,981,15,25367
839,981,16,24432
840,981,17,26131
828,981,18,25310
826,981,19,25826
836,981,20,25212
13,981,21,25078
835,981,25,31008
830,981,27,24173
4,981,30,24442
20,981,31,24307
1,981,32,23725
815,981,32,25377
822,981,33,23728
154,981,34,24307
817,981,37,23951
1,982,1,30442
817,982,1,30737
807,982,1,31032
815,982,1,30709
822,982,1,30444
835,982,1,30785
838,982,1,31550
839,982,1,31793
832,982,1,32689
825,982,1,32701
826,982,1,33077
4,982,1,36900
840,982,1,37403
13,982,1,38464
154,982,1,39455
828,982,1,40125
836,982,1,40506
1,982,2,24368
817,982,2,24402
807,982,2,25093
815,982,2,25315
822,982,2,25367
835,982,2,26206
838,982,2,26553
839,982,2,26532
832,982,2,27452
825,982,2,26903
826,982,2,27015
4,982,2,29306
840,982,2,29294
13,982,2,30790
154,982,2,31320
828,982,2,38886
836,982,2,45875
1,982,3,24337
817,982,3,24362
807,982,3,24964
815,982,3,25288
822,982,3,25432
835,982,3,25113
838,982,3,24543
839,982,3,24664
832,982,3,25356
825,982,3,25509
826,982,3,25003
4,982,3,25626
840,982,3,25584
13,982,3,25731
154,982,3,26228
828,982,3,27591
836,982,3,27865
817,982,11,29658
815,982,11,30128
839,982,11,31336
825,982,11,30132
807,982,12,30725
835,982,12,30015
838,982,12,30390
828,982,13,31714
13,982,17,29685
836,982,21,32249
825,982,24,30504
13,982,24,30048
840,982,26,29412
832,982,27,30093
838,982,27,36138
154,982,27,29049
839,982,27,29173
828,982,27,50617
817,982,28,29118
822,982,28,29089
807,982,28,30005
815,982,28,29186
1,982,29,28466
836,982,28,31094
835,982,29,30038
828,982,31,30067
13,982,37,29671
807,982,38,68357
839,982,38,29134
825,982,38,29379
836,982,37,32183
839,983,2,24456
807,983,9,24872
825,983,10,23766
13,983,11,23791
154,983,11,24912
840,983,12,24109
842,983,12,25044
838,983,13,24580
835,983,13,25558
1,983,26,23489
4,983,26,25798
830,983,27,23652
20,983,27,23695
822,983,28,23676
817,983,29,24199
815,983,30,24314
154,983,33,24419
836,983,37,25060
828,983,38,24719
807,983,50,25714
836,984,2,24424
836,984,3,24918
840,984,4,23475
838,984,9,23430
13,984,17,22956
825,984,19,23065
839,984,20,24078
830,984,21,22620
815,984,21,23634
1,984,22,22724
842,984,22,23344
154,984,23,22781
817,984,25,23796
4,984,25,24636
836,984,25,24952
8,984,28,23699
822,984,30,22876
838,984,34,23399
840,984,35,22736
807,984,38,23199
835,984,39,25618
842,984,39,24413
825,985,1,25112
836,985,3,31334
843,985,8,24400
840,985,10,24949
817,985,12,23604
815,985,12,24326
839,985,14,24502
4,985,14,23796
20,985,16,24300
154,985,16,24897
826,985,17,24883
822,985,18,23459
1,985,19,23402
832,985,19,24525
8,985,20,23575
828,985,21,25841
830,985,24,24325
838,985,25,23578
13,985,29,23772
843,985,35,24229
840,985,36,24497
830,985,37,23423
20,985,38,23620
825,985,49,25268
822,985,52,23254
20,986,1,32037
1,986,1,29283
832,986,2,22852
13,986,3,22055
836,986,4,23358
815,986,18,22903
807,986,19,22587
839,986,20,22665
828,986,28,22736
825,986,31,22507
838,986,31,28044
830,986,32,22570
842,986,31,22709
154,986,31,28761
822,986,32,21758
1,986,31,23315
832,986,31,23035
8,986,32,22540
840,986,32,21825
20,986,32,22379
4,986,32,22655
815,986,50,22528
154,986,62,23035
20,987,1,19097
822,987,1,18717
8,987,1,19433
830,987,1,18827
4,987,1,18487
13,987,1,18238
815,987,1,18417
807,987,1,18927
832,987,1,19208
842,987,1,19430
828,987,1,19603
843,987,1,19936
840,987,1,20146
836,987,1,26439
154,987,1,25845
1,987,1,19377
817,987,1,25946
20,987,2,17817
822,987,2,17827
8,987,2,18027
830,987,2,17913
4,987,2,17770
13,987,2,17736
815,987,2,17959
807,987,2,18549
832,987,2,18604
842,987,2,18855
828,987,2,19250
843,987,2,19439
840,987,2,19270
1,987,2,19237
836,987,2,19160
154,987,2,18860
817,987,2,17929
20,987,3,17842
822,987,3,17784
