driverId,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,results_points,results_laps,fastestLap,rank,race_ms,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,lapt_lap,lapt_position,lap_ms,pit_lap,pit_ms,quali_position,sprslt_grid,sprslt_position,sprslt_points,sprslt_quali_ms,sprslt_fastestLap,sprslt_fastestlaptime
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,50,2,76033,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,51,2,75792,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,51,2,75792,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,51,2,75792,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,52,2,76576,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,52,2,76576,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,52,2,76576,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,53,2,95631,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,53,2,95631,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,53,2,95631,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,54,4,114377,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,65,3,73953,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,66,3,74196,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,66,3,74196,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,66,3,74196,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,67,3,74261,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,67,3,74261,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,67,3,74261,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,68,3,74657,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,68,3,74657,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,68,3,74657,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,69,3,74398,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,69,3,74398,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,69,3,74398,36,23483,5,5,2,7,1815302,2,01:14.5
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,27,10,76787,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,27,10,76787,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,68,8,75318,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,68,8,75318,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,69,8,75460,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,69,8,75460,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,70,8,75631,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,70,8,75631,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,50,9,75761,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,50,9,75761,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,49,9,75326,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,49,9,75326,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,48,11,94599,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,48,11,94599,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,47,5,80985,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,47,5,80985,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,46,5,76846,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,46,5,76846,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,45,6,77166,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,45,6,77166,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,44,7,77113,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,44,7,77113,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,71,8,75861,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,71,8,75861,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,43,7,77235,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,43,7,77235,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,42,7,77044,24,23868,6,6,17,0,1863063,5,01:16.1
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,46,6,75954,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,46,6,75954,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,46,6,75954,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,45,8,77223,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,45,8,77223,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,45,8,77223,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,44,9,76193,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,44,9,76193,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,44,9,76193,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,43,10,76220,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,43,10,76220,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,43,10,76220,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,42,10,76115,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,42,10,76115,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,42,10,76115,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,41,10,76333,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,41,10,76333,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,41,10,76333,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,40,11,76259,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,40,11,76259,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,40,11,76259,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,39,11,76484,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,39,11,76484,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,39,11,76484,7,30942,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,38,11,76320,48,24102,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,38,11,76320,23,31682,2,2,4,5,1821801,5,01:14.5
830,9/30/1997,Dutch,1997,1095,3,6,6,6,8,71,64,5,5924100,01:14.2,209.076,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,429,1,14,38,11,76320,7,30942,2,2,4,5,1821801,5,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,70,3,74465,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,70,3,74465,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,70,3,74465,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,30,3,76503,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,30,3,76503,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,30,3,76503,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,31,3,76478,53,23816,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,31,3,76478,17,25206,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,31,3,76478,36,23483,5,5,2,7,1815302,2,01:14.5
832,9/1/1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,32,3,76557,53,23816,5,5,2,7,1815302,2,01:14.5
847,2/15/1998,British,1998,1095,1,1,1,1,26,71,61,1,5914044,01:13.8,210.237,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,265,4,1,47,1,76231,24,23521,3,3,1,8,1811307,4,01:14.2
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,29,10,76492,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,28,10,76371,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,28,10,76371,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,26,11,75921,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,26,11,75921,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,25,12,94547,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,25,12,94547,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,24,8,82529,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,24,8,82529,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,23,7,77555,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,23,7,77555,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,22,7,77713,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,22,7,77713,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,21,7,77728,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,21,7,77728,47,24445,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,20,7,77463,24,23868,6,6,17,0,1863063,5,01:16.1
839,9/17/1996,French,1996,1095,16,8,8,8,4,71,65,9,5932734,01:15.1,206.575,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,86,8,0,20,7,77463,47,24445,6,6,17,0,1863063,5,01:16.1
840,10/29/1998,Canadian,1998,1095,15,10,10,10,1,71,50,8,5937596,01:14.8,207.299,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,14,15,0,70,10,75713,48,23764,15,15,16,0,1862007,4,01:15.4
840,10/29/1998,Canadian,1998,1095,15,10,10,10,1,71,50,8,5937596,01:14.8,207.299,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,14,15,0,70,10,75713,29,23469,15,15,16,0,1862007,4,01:15.4
840,10/29/1998,Canadian,1998,1095,15,10,10,10,1,71,50,8,5937596,01:14.8,207.299,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,14,15,0,71,10,75719,48,23764,15,15,16,0,1862007,4,01:15.4
840,10/29/1998,Canadian,1998,1095,15,10,10,10,1,71,50,8,5937596,01:14.8,207.299,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,14,15,0,71,10,75719,29,23469,15,15,16,0,1862007,4,01:15.4
842,2/7/1996,French,1996,1095,10,14,14,14,0,71,64,12,5945911,01:15.3,205.934,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,23,14,0,22,14,77241,52,23009,12,12,10,0,1845477,3,01:15.3
842,2/7/1996,French,1996,1095,10,14,14,14,0,71,64,12,5945911,01:15.3,205.934,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,23,14,0,22,14,77241,35,23328,12,12,10,0,1845477,3,01:15.3
842,2/7/1996,French,1996,1095,10,14,14,14,0,71,64,12,5945911,01:15.3,205.934,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,23,14,0,14,7,77660,19,23460,12,12,10,0,1845477,3,01:15.3
842,2/7/1996,French,1996,1095,10,14,14,14,0,71,64,12,5945911,01:15.3,205.934,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,23,14,0,13,7,77458,52,23009,12,12,10,0,1845477,3,01:15.3
842,2/7/1996,French,1996,1095,10,14,14,14,0,71,64,12,5945911,01:15.3,205.934,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,23,14,0,13,7,77458,35,23328,12,12,10,0,1845477,3,01:15.3
842,2/7/1996,French,1996,1095,10,14,14,14,0,71,64,12,5945911,01:15.3,205.934,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,23,14,0,13,7,77458,19,23460,12,12,10,0,1845477,3,01:15.3
