,driverId,raceId,points,position,wins
25591,675,812,0.0,42,0
25592,700,812,0.0,41,0
25593,699,812,0.0,37,0
25594,653,812,0.0,34,0
25595,529,812,0.0,31,0
25596,679,812,0.0,27,0
25597,509,812,0.0,23,0
25598,556,812,0.0,20,0
25599,658,812,2.0,16,0
25600,615,812,1.5,18,0
25601,611,812,2.0,13,0
25602,656,812,6.0,8,0
25603,657,812,9.0,5,1
25604,698,812,0.0,58,0
25605,649,812,0.0,57,0
25606,496,812,0.0,55,0
25607,642,812,8.0,6,0
25608,697,812,2.0,11,0
25609,579,812,7.0,7,0
25610,626,812,0.0,52,0
25611,689,812,0.0,32,0
25612,696,812,0.0,26,0
25613,427,812,2.0,14,0
25614,554,812,0.0,19,0
25615,695,812,2.0,15,0
25616,578,812,14.0,2,1
25617,498,812,11.0,4,0
25618,633,812,13.0,3,0
25619,647,812,28.0,1,3
25620,705,813,0.0,80,0
25621,708,813,0.0,78,0
25622,707,813,0.0,76,0
25623,486,813,0.0,64,0
25624,666,813,0.0,58,0
25625,706,813,0.0,57,0
25626,687,813,0.0,36,0
25627,625,813,0.0,68,0
25628,669,813,0.0,24,0
25629,589,813,0.0,48,0
25630,704,813,0.0,47,0
25631,619,813,0.0,39,0
25632,703,813,0.0,72,0
25633,681,813,0.0,69,0
25634,429,813,0.0,41,0
25635,632,813,0.0,38,0
25636,693,813,0.0,35,0
25637,670,813,4.0,10,0
25638,651,813,0.0,59,0
25639,456,813,0.0,65,0
25640,663,813,0.0,27,0
25641,643,813,0.0,61,0
25642,660,813,0.0,42,0
25643,501,813,0.0,21,0
25644,664,813,0.0,56,0
25645,475,813,0.0,31,0
25646,581,813,0.0,26,0
25647,627,813,0.0,22,0
25648,640,813,5.0,9,0
25649,612,813,0.0,50,0
25650,512,813,0.0,67,0
25651,702,813,0.0,43,0
25652,655,813,0.0,82,0
25653,521,813,0.0,32,0
25654,520,813,0.0,33,0
25655,528,813,0.0,81,0
25656,593,813,0.0,79,0
25657,555,813,1.5,17,0
25658,518,813,2.0,12,0
25659,659,813,0.0,77,0
25660,559,813,0.0,75,0
25661,673,813,0.0,74,0
25662,628,813,0.0,73,0
25663,677,813,0.0,71,0
25664,613,813,0.0,66,0
25665,654,813,0.0,53,0
25666,449,813,0.0,52,0
25667,701,813,0.0,49,0
25668,525,813,0.0,46,0
25669,675,813,0.0,45,0
25670,700,813,0.0,44,0
25671,699,813,0.0,40,0
25672,653,813,0.0,37,0
25673,529,813,0.0,34,0
25674,679,813,0.0,29,0
25675,509,813,0.0,23,0
25676,556,813,0.0,20,0
25677,658,813,2.0,16,0
25678,615,813,1.5,18,0
25679,611,813,2.0,13,0
25680,656,813,6.0,8,0
25681,657,813,9.0,7,1
25682,698,813,0.0,63,0
25683,649,813,0.0,62,0
25684,496,813,0.0,60,0
25685,642,813,12.0,6,0
25686,697,813,2.0,11,0
25687,579,813,13.0,5,0
25688,626,813,0.0,55,0
25689,689,813,0.0,30,0
25690,696,813,0.0,28,0
25691,427,813,2.0,14,0
25692,554,813,0.0,19,0
25693,695,813,2.0,15,0
25694,578,813,16.0,2,1
25695,498,813,13.5,3,0
25696,633,813,13.0,4,0
25697,647,813,33.5,1,4
25698,797,814,0.0,77,0
25699,804,814,0.0,62,0
25700,630,814,0.0,58,0
25701,513,814,0.0,26,0
25702,718,814,0.0,98,0
25703,717,814,0.0,97,0
25704,716,814,0.0,96,0
25705,715,814,0.0,94,0
25706,714,814,0.0,93,0
25707,713,814,0.0,91,0
25708,712,814,0.0,86,0
25709,711,814,0.0,84,0
25710,431,814,0.0,79,0
25711,455,814,0.0,59,0
25712,709,814,0.0,56,0
25713,710,814,0.0,53,0
25714,692,814,0.0,47,0
25715,690,814,0.0,43,0
25716,478,814,0.0,36,0
25717,680,814,0.0,27,0
25718,705,814,0.0,90,0
25719,708,814,0.0,88,0
25720,707,814,0.0,85,0
25721,486,814,0.0,71,0
25722,666,814,0.0,65,0
25723,706,814,0.0,64,0
25724,687,814,0.0,38,0
25725,625,814,0.0,75,0
25726,669,814,0.0,25,0
25727,589,814,0.0,54,0
25728,704,814,0.0,52,0
25729,619,814,0.0,41,0
25730,703,814,0.0,80,0
25731,681,814,0.0,76,0
25732,429,814,0.0,44,0
25733,632,814,0.0,40,0
25734,693,814,0.0,37,0
25735,670,814,4.0,11,0
25736,651,814,0.0,66,0
25737,456,814,0.0,72,0
25738,663,814,0.0,29,0
25739,643,814,0.0,68,0
25740,660,814,0.0,45,0
25741,501,814,0.0,22,0
25742,664,814,0.0,49,0
25743,475,814,0.0,19,0
25744,581,814,0.0,28,0
25745,627,814,0.0,23,0
25746,640,814,7.0,8,0
25747,612,814,0.0,57,0
25748,512,814,0.0,74,0
25749,702,814,0.0,46,0
25750,655,814,0.0,95,0
25751,521,814,0.0,33,0
25752,520,814,0.0,34,0
25753,528,814,0.0,92,0
25754,593,814,0.0,89,0
25755,555,814,1.5,17,0
25756,518,814,2.0,12,0
25757,659,814,0.0,87,0
25758,559,814,0.0,83,0
25759,673,814,0.0,82,0
25760,628,814,0.0,81,0
25761,677,814,0.0,78,0
25762,613,814,0.0,73,0
25763,654,814,0.0,61,0
25764,449,814,0.0,60,0
25765,701,814,0.0,55,0
25766,525,814,0.0,51,0
25767,675,814,0.0,50,0
25768,700,814,0.0,48,0
25769,699,814,0.0,42,0
25770,653,814,0.0,39,0
25771,529,814,0.0,35,0
25772,679,814,0.0,31,0
25773,509,814,0.0,24,0
25774,556,814,0.0,21,0
25775,658,814,2.0,16,0
25776,615,814,1.5,18,0
25777,611,814,2.0,13,0
25778,656,814,6.0,9,0
25779,657,814,9.0,7,1
25780,698,814,0.0,70,0
25781,649,814,0.0,69,0
25782,496,814,0.0,67,0
25783,642,814,20.0,2,1
25784,697,814,5.0,10,0
25785,579,814,19.0,3,0
25786,626,814,0.0,63,0
25787,689,814,0.0,32,0
25788,696,814,0.0,30,0
25789,427,814,2.0,14,0
25790,554,814,0.0,20,0
25791,695,814,2.0,15,0
25792,578,814,18.0,4,1
25793,498,814,13.5,5,0
25794,633,814,13.0,6,0
25795,647,814,33.5,1,4
25796,797,815,0.0,82,0
25797,804,815,0.0,65,0
25798,630,815,0.0,61,0
25799,513,815,0.0,29,0
25800,721,815,0.0,76,0
25801,622,815,0.0,66,0
25802,719,815,0.0,39,0
25803,720,815,0.0,32,0
25804,691,815,2.0,16,0
25805,718,815,0.0,103,0
25806,717,815,0.0,102,0
25807,716,815,0.0,101,0
25808,715,815,0.0,99,0
25809,714,815,0.0,98,0
25810,713,815,0.0,96,0
25811,712,815,0.0,91,0
25812,711,815,0.0,89,0
25813,431,815,0.0,84,0
25814,455,815,0.0,62,0
25815,709,815,0.0,59,0
25816,710,815,0.0,56,0
25817,692,815,0.0,50,0
25818,690,815,0.0,46,0
25819,478,815,0.0,38,0
25820,680,815,0.0,28,0
25821,705,815,0.0,95,0
25822,708,815,0.0,93,0
25823,707,815,0.0,90,0
25824,486,815,0.0,75,0
25825,666,815,0.0,69,0
25826,706,815,0.0,68,0
25827,687,815,0.0,41,0
25828,625,815,0.0,80,0
25829,669,815,0.0,27,0
25830,589,815,0.0,57,0
25831,704,815,0.0,55,0
25832,619,815,0.0,44,0
25833,703,815,0.0,85,0
25834,681,815,0.0,81,0
25835,429,815,0.0,47,0
25836,632,815,0.0,42,0
25837,693,815,0.0,40,0
25838,670,815,4.0,11,0
25839,651,815,0.0,70,0
25840,456,815,0.0,77,0
25841,663,815,0.0,25,0
25842,643,815,0.0,72,0
25843,660,815,0.0,48,0
25844,501,815,0.0,23,0
25845,664,815,0.0,52,0
25846,475,815,0.0,20,0
25847,581,815,0.0,30,0
25848,627,815,0.0,24,0
25849,640,815,7.0,8,0
25850,612,815,0.0,60,0
25851,512,815,0.0,79,0
25852,702,815,0.0,49,0
25853,655,815,0.0,100,0
25854,521,815,0.0,35,0
25855,520,815,0.0,36,0
25856,528,815,0.0,97,0
25857,593,815,0.0,94,0
25858,555,815,1.5,18,0
25859,518,815,2.0,12,0
25860,659,815,0.0,92,0
25861,559,815,0.0,88,0
25862,673,815,0.0,87,0
25863,628,815,0.0,86,0
25864,677,815,0.0,83,0
25865,613,815,0.0,78,0
25866,654,815,0.0,64,0
25867,449,815,0.0,63,0
25868,701,815,0.0,58,0
25869,525,815,0.0,54,0
25870,675,815,0.0,53,0
25871,700,815,0.0,51,0
25872,699,815,0.0,45,0
25873,653,815,0.0,43,0
25874,529,815,0.0,37,0
25875,679,815,0.0,33,0
25876,509,815,0.0,26,0
25877,556,815,0.0,22,0
25878,658,815,2.0,17,0
25879,615,815,1.5,19,0
25880,611,815,2.0,13,0
25881,656,815,6.0,10,0
25882,657,815,9.0,7,1
25883,698,815,0.0,74,0
25884,649,815,0.0,73,0
25885,496,815,0.0,71,0
25886,642,815,24.0,2,1
25887,697,815,6.5,9,0
25888,579,815,20.5,3,0
25889,626,815,0.0,67,0
25890,689,815,0.0,34,0
25891,696,815,0.0,31,0
25892,427,815,2.0,14,0
25893,554,815,0.0,21,0
25894,695,815,2.0,15,0
25895,578,815,19.0,4,1
25896,498,815,13.5,5,0
25897,633,815,13.0,6,0
25898,647,815,34.5,1,5
25899,577,816,0.0,32,0
25900,797,816,0.0,86,0
25901,804,816,0.0,70,0
25902,630,816,0.0,66,0
25903,513,816,0.0,30,0
25904,667,816,0.0,104,0
25905,722,816,0.0,97,0
25906,620,816,0.0,36,0
25907,644,816,0.0,31,0
25908,721,816,0.0,80,0
25909,622,816,0.0,71,0
25910,719,816,0.0,43,0
25911,720,816,0.0,35,0
25912,691,816,2.0,16,0
25913,718,816,0.0,108,0
25914,717,816,0.0,60,0
25915,716,816,0.0,107,0
25916,715,816,0.0,105,0
25917,714,816,0.0,103,0
25918,713,816,0.0,101,0
25919,712,816,0.0,95,0
25920,711,816,0.0,93,0
25921,431,816,0.0,88,0
25922,455,816,0.0,67,0
25923,709,816,0.0,64,0
25924,710,816,0.0,62,0
25925,692,816,0.0,55,0
25926,690,816,0.0,51,0
25927,478,816,0.0,42,0
25928,680,816,0.0,29,0
25929,705,816,0.0,100,0
25930,708,816,0.0,98,0
25931,707,816,0.0,94,0
25932,486,816,0.0,79,0
25933,666,816,0.0,74,0
25934,706,816,0.0,73,0
25935,687,816,0.0,45,0
25936,625,816,0.0,83,0
25937,669,816,0.0,27,0
25938,589,816,0.0,46,0
25939,704,816,0.0,59,0
25940,619,816,0.0,49,0
25941,703,816,0.0,89,0
25942,681,816,0.0,85,0
25943,429,816,0.0,52,0
25944,632,816,0.0,47,0
25945,693,816,0.0,44,0
25946,670,816,4.0,11,0
25947,651,816,0.0,75,0
25948,456,816,0.0,81,0
25949,663,816,0.0,26,0
25950,643,816,0.0,22,0
25951,660,816,0.0,53,0
25952,501,816,0.0,24,0
25953,664,816,0.0,57,0
25954,475,816,0.0,20,0
25955,581,816,0.0,33,0
25956,627,816,0.0,25,0
25957,640,816,7.0,8,0
25958,612,816,0.0,65,0
25959,512,816,0.0,84,0
25960,702,816,0.0,54,0
25961,655,816,0.0,106,0
25962,521,816,0.0,39,0
25963,520,816,0.0,40,0
25964,528,816,0.0,102,0
25965,593,816,0.0,99,0
25966,555,816,1.5,18,0
25967,518,816,2.0,13,0
25968,659,816,0.0,96,0
25969,559,816,0.0,92,0
25970,673,816,0.0,91,0
25971,628,816,0.0,90,0
25972,677,816,0.0,87,0
25973,613,816,0.0,82,0
25974,654,816,0.0,69,0
25975,449,816,0.0,68,0
25976,701,816,0.0,63,0
25977,525,816,0.0,61,0
25978,675,816,0.0,58,0
25979,700,816,0.0,56,0
25980,699,816,0.0,50,0
25981,653,816,0.0,48,0
25982,529,816,0.0,41,0
25983,679,816,0.0,37,0
25984,509,816,0.0,28,0
25985,556,816,0.0,23,0
25986,658,816,2.0,17,0
25987,615,816,1.5,19,0
25988,611,816,2.0,14,0
25989,656,816,6.0,10,0
25990,657,816,9.0,7,1
25991,698,816,0.0,78,0
25992,649,816,0.0,77,0
25993,496,816,0.0,76,0
25994,642,816,26.0,3,1
25995,697,816,6.5,9,0
25996,579,816,28.0,2,1
25997,626,816,0.0,72,0
25998,689,816,0.0,38,0
25999,696,816,0.0,34,0
26000,427,816,4.0,12,0
26001,554,816,0.0,21,0
26002,695,816,2.0,15,0
26003,578,816,19.0,4,1
26004,498,816,13.5,6,0
26005,633,816,17.0,5,0
26006,647,816,34.5,1,5
26007,720,817,0.0,21,0
26008,627,817,0.0,20,0
26009,724,817,0.0,19,0
26010,717,817,0.0,18,0
26011,725,817,0.0,17,0
26012,581,817,0.0,16,0
26013,642,817,0.0,10,0
26014,626,817,0.0,15,0
26015,651,817,0.0,14,0
26016,475,817,0.0,13,0
26017,501,817,0.0,12,0
26018,609,817,0.0,11,0
26019,669,817,0.0,9,0
26020,688,817,0.0,8,0
26021,721,817,0.0,7,0
26022,640,817,0.0,6,0
26023,689,817,2.0,5,0
26024,663,817,3.0,4,0
26025,554,817,4.0,3,0
26026,723,817,6.0,2,0
26027,641,817,9.0,1,1
26028,612,818,0.0,54,0
26029,734,818,0.0,53,0
26030,647,818,0.0,52,0
26031,733,818,0.0,51,0
26032,702,818,0.0,50,0
26033,520,818,0.0,49,0
26034,615,818,0.0,48,0
26035,628,818,0.0,47,0
26036,699,818,0.0,46,0
26037,529,818,0.0,45,0
26038,449,818,0.0,44,0
26039,677,818,0.0,43,0
26040,732,818,0.0,29,0
26041,675,818,0.0,28,0
26042,731,818,0.0,27,0
26043,521,818,0.0,26,0
26044,657,818,1.0,11,0
26045,513,818,0.0,25,0
26046,730,818,0.0,24,0
26047,729,818,0.0,23,0
26048,728,818,0.0,22,0
26049,727,818,0.0,21,0
26050,658,818,0.0,20,0
26051,593,818,0.0,19,0
26052,629,818,0.0,18,0
26053,726,818,0.0,17,0
26054,592,818,0.0,15,0
26055,525,818,0.0,12,0
26056,656,818,2.0,10,0
26057,518,818,3.0,7,0
26058,611,818,4.0,6,0
26059,509,818,6.0,4,0
26060,526,818,8.0,2,1
26061,720,818,0.0,42,0
26062,627,818,0.0,41,0
26063,724,818,0.0,40,0
26064,717,818,0.0,39,0
26065,725,818,0.0,38,0
26066,581,818,0.0,37,0
26067,642,818,0.0,31,0
26068,626,818,0.0,36,0
26069,651,818,0.0,35,0
26070,475,818,0.0,34,0
26071,501,818,0.0,33,0
26072,609,818,0.0,32,0
26073,669,818,0.0,30,0
26074,688,818,0.0,16,0
26075,721,818,0.0,14,0
26076,640,818,0.0,13,0
26077,689,818,2.0,9,0
26078,663,818,3.0,8,0
26079,554,818,4.0,5,0
26080,723,818,6.0,3,0
26081,641,818,9.0,1,1
26082,739,819,0.0,47,0
26083,738,819,0.0,37,0
26084,737,819,0.0,34,0
26085,703,819,0.0,33,0
26086,736,819,0.0,30,0
26087,660,819,0.0,23,0
26088,735,819,0.0,19,0
26089,632,819,2.0,15,0
26090,578,819,3.0,12,0
26091,612,819,0.0,63,0
26092,734,819,0.0,62,0
26093,647,819,9.0,2,1
26094,733,819,0.0,61,0
26095,702,819,0.0,60,0
26096,520,819,0.0,59,0
26097,615,819,0.0,58,0
26098,628,819,0.0,57,0
26099,699,819,0.0,56,0
26100,529,819,0.0,55,0
26101,449,819,0.0,54,0
26102,677,819,0.0,53,0
26103,732,819,0.0,42,0
26104,675,819,0.0,41,0
26105,731,819,0.0,40,0
26106,521,819,0.0,39,0
26107,657,819,1.0,16,0
26108,513,819,0.0,38,0
26109,730,819,0.0,36,0
26110,729,819,0.0,35,0
26111,728,819,0.0,32,0
26112,727,819,0.0,31,0
26113,658,819,0.0,29,0
26114,593,819,0.0,27,0
26115,629,819,0.0,25,0
26116,726,819,0.0,24,0
26117,592,819,0.0,21,0
26118,525,819,0.0,17,0
26119,656,819,2.0,14,0
26120,518,819,3.0,11,0
26121,611,819,4.0,9,0
26122,509,819,6.0,6,0
26123,526,819,8.0,3,1
26124,720,819,0.0,52,0
26125,627,819,0.0,51,0
26126,724,819,0.0,50,0
26127,717,819,0.0,49,0
26128,725,819,0.0,48,0
26129,581,819,0.0,46,0
26130,642,819,6.0,4,0
26131,626,819,4.0,7,0
26132,651,819,0.0,28,0
26133,475,819,0.0,45,0
26134,501,819,0.0,44,0
26135,609,819,0.0,43,0
26136,669,819,0.0,26,0
26137,688,819,0.0,22,0
26138,721,819,0.0,20,0
26139,640,819,0.0,18,0
26140,689,819,2.0,13,0
26141,663,819,3.0,10,0
26142,554,819,4.0,8,0
26143,723,819,6.0,5,0
26144,641,819,9.0,1,1
26145,722,820,0.0,57,0
26146,687,820,0.0,52,0
26147,740,820,0.0,34,0
26148,704,820,0.0,31,0
26149,741,820,0.0,26,0
26150,427,820,2.0,16,0
26151,739,820,0.0,51,0
26152,738,820,0.0,42,0
26153,737,820,0.0,39,0
26154,703,820,0.0,38,0
26155,736,820,0.0,35,0
26156,660,820,0.0,25,0
26157,735,820,0.0,22,0
26158,632,820,2.0,15,0
26159,578,820,3.0,10,0
26160,612,820,0.0,69,0
26161,734,820,0.0,68,0
26162,647,820,18.0,1,2
26163,733,820,0.0,67,0
26164,702,820,0.0,66,0
26165,520,820,0.0,65,0
26166,615,820,0.0,64,0
26167,628,820,0.0,63,0
26168,699,820,0.0,62,0
26169,529,820,0.0,61,0
26170,449,820,0.0,60,0
26171,677,820,0.0,59,0
26172,732,820,0.0,47,0
26173,675,820,0.0,46,0
26174,731,820,0.0,45,0
26175,521,820,0.0,44,0
26176,657,820,1.0,17,0
26177,513,820,0.0,43,0
26178,730,820,0.0,41,0
26179,729,820,0.0,40,0
26180,728,820,0.0,37,0
26181,727,820,0.0,36,0
26182,658,820,0.0,33,0
26183,593,820,0.0,32,0
26184,629,820,0.0,29,0
26185,726,820,0.0,27,0
26186,592,820,0.0,23,0
26187,525,820,0.0,20,0
26188,656,820,2.0,14,0
26189,518,820,3.0,12,0
26190,611,820,4.0,9,0
26191,509,820,6.0,7,0
26192,526,820,8.0,4,1
26193,720,820,0.0,58,0
26194,627,820,0.0,53,0
26195,724,820,0.0,56,0
26196,717,820,0.0,55,0
26197,725,820,0.0,54,0
26198,581,820,0.0,19,0
26199,642,820,12.0,3,0
26200,626,820,7.0,5,0
26201,651,820,0.0,28,0
26202,475,820,0.0,50,0
26203,501,820,0.0,49,0
26204,609,820,0.0,48,0
26205,669,820,0.0,30,0
26206,688,820,0.0,24,0
26207,721,820,0.0,21,0
26208,640,820,0.0,18,0
26209,689,820,2.0,13,0
26210,663,820,3.0,11,0
26211,554,820,4.0,8,0
26212,723,820,6.0,6,0
26213,641,820,13.0,2,1
26214,749,821,0.0,80,0
26215,748,821,0.0,79,0
26216,747,821,0.0,76,0
26217,708,821,0.0,71,0
26218,705,821,0.0,57,0
26219,746,821,0.0,53,0
26220,664,821,0.0,51,0
26221,745,821,0.0,43,0
26222,744,821,0.0,33,0
26223,456,821,0.0,31,0
26224,686,821,0.0,25,0
26225,743,821,2.0,18,0
26226,742,821,3.0,13,0
26227,722,821,0.0,66,0
26228,687,821,0.0,36,0
26229,740,821,0.0,40,0
26230,704,821,0.0,37,0
26231,741,821,0.0,29,0
26232,427,821,2.0,15,0
26233,739,821,0.0,61,0
26234,738,821,0.0,48,0
26235,737,821,0.0,46,0
26236,703,821,0.0,45,0
26237,736,821,0.0,41,0
26238,660,821,0.0,28,0
26239,735,821,0.0,24,0
26240,632,821,2.0,17,0
26241,578,821,7.0,6,0
26242,612,821,0.0,82,0
26243,734,821,0.0,81,0
26244,647,821,27.0,1,3
26245,733,821,0.0,78,0
26246,702,821,0.0,77,0
26247,520,821,0.0,75,0
26248,615,821,0.0,74,0
26249,628,821,0.0,73,0
26250,699,821,0.0,72,0
26251,529,821,0.0,70,0
26252,449,821,0.0,69,0
26253,677,821,0.0,68,0
26254,732,821,0.0,58,0
26255,675,821,0.0,56,0
26256,731,821,0.0,55,0
26257,521,821,0.0,54,0
26258,657,821,1.0,19,0
26259,513,821,0.0,50,0
26260,730,821,0.0,49,0
26261,729,821,0.0,47,0
26262,728,821,0.0,44,0
26263,727,821,0.0,42,0
26264,658,821,0.0,39,0
26265,593,821,0.0,38,0
26266,629,821,0.0,34,0
26267,726,821,0.0,30,0
26268,592,821,0.0,26,0
26269,525,821,0.0,22,0
26270,656,821,2.0,16,0
26271,518,821,3.0,12,0
26272,611,821,4.0,10,0
26273,509,821,6.0,8,0
26274,526,821,8.0,4,1
26275,720,821,0.0,67,0
26276,627,821,0.0,62,0
26277,724,821,0.0,65,0
26278,717,821,0.0,64,0
26279,725,821,0.0,63,0
26280,581,821,0.0,21,0
26281,642,821,12.0,3,0
26282,626,821,7.0,5,0
26283,651,821,0.0,32,0
26284,475,821,0.0,60,0
26285,501,821,0.0,52,0
26286,609,821,0.0,59,0
26287,669,821,0.0,35,0
26288,688,821,0.0,27,0
26289,721,821,0.0,23,0
26290,640,821,0.0,20,0
26291,689,821,2.0,14,0
26292,663,821,3.0,11,0
26293,554,821,4.0,9,0
26294,723,821,6.0,7,0
26295,641,821,19.0,2,1
26296,757,822,0.0,92,0
26297,692,822,0.0,89,0
26298,697,822,0.0,85,0
26299,756,822,0.0,84,0
26300,755,822,0.0,78,0
26301,710,822,0.0,76,0
26302,715,822,0.0,72,0
26303,754,822,0.0,71,0
26304,750,822,0.0,67,0
26305,712,822,0.0,66,0
26306,709,822,0.0,46,0
26307,753,822,0.0,43,0
26308,752,822,0.0,38,0
26309,751,822,0.0,28,0
26310,749,822,0.0,79,0
26311,748,822,0.0,74,0
26312,747,822,0.0,91,0
26313,708,822,0.0,83,0
26314,705,822,0.0,62,0
26315,746,822,0.0,58,0
26316,664,822,0.0,56,0
26317,745,822,0.0,48,0
26318,744,822,0.0,36,0
26319,456,822,0.0,34,0
26320,686,822,0.0,26,0
26321,743,822,2.0,18,0
26322,742,822,3.0,13,0
26323,722,822,0.0,75,0
26324,687,822,0.0,40,0
26325,740,822,0.0,45,0
26326,704,822,0.0,41,0
26327,741,822,0.0,32,0
26328,427,822,2.0,15,0
26329,739,822,0.0,68,0
26330,738,822,0.0,53,0
26331,737,822,0.0,51,0
26332,703,822,0.0,50,0
26333,736,822,0.0,20,0
26334,660,822,0.0,30,0
26335,735,822,0.0,25,0
26336,632,822,2.0,16,0
26337,578,822,7.0,7,0
26338,612,822,0.0,96,0
26339,734,822,0.0,95,0
26340,647,822,36.0,1,4
26341,733,822,0.0,94,0
26342,702,822,0.0,93,0
26343,520,822,0.0,90,0
26344,615,822,0.0,88,0
26345,628,822,0.0,87,0
26346,699,822,0.0,86,0
26347,529,822,0.0,82,0
26348,449,822,0.0,81,0
26349,677,822,0.0,80,0
26350,732,822,0.0,63,0
26351,675,822,0.0,61,0
26352,731,822,0.0,60,0
26353,521,822,0.0,59,0
26354,657,822,1.0,19,0
26355,513,822,0.0,55,0
26356,730,822,0.0,54,0
26357,729,822,0.0,52,0
26358,728,822,0.0,49,0
26359,727,822,0.0,47,0
26360,658,822,0.0,44,0
26361,593,822,0.0,42,0
26362,629,822,0.0,37,0
26363,726,822,0.0,33,0
26364,592,822,0.0,27,0
26365,525,822,0.0,23,0
26366,656,822,2.0,17,0
26367,518,822,3.0,12,0
26368,611,822,4.0,10,0
26369,509,822,6.0,8,0
26370,526,822,8.0,5,1
26371,720,822,0.0,77,0
26372,627,822,0.0,69,0
26373,724,822,0.0,31,0
26374,717,822,0.0,73,0
26375,725,822,0.0,70,0
26376,581,822,0.0,22,0
26377,642,822,18.0,3,0
26378,626,822,7.0,6,0
26379,651,822,0.0,35,0
26380,475,822,0.0,65,0
26381,501,822,0.0,57,0
26382,609,822,0.0,64,0
26383,669,822,0.0,39,0
26384,688,822,0.0,29,0
26385,721,822,0.0,24,0
26386,640,822,0.0,21,0
26387,689,822,2.0,14,0
26388,663,822,3.0,11,0
26389,554,822,6.0,9,0
26390,723,822,10.0,4,0
26391,641,822,22.0,2,1
26392,759,823,0.0,39,0
26393,758,823,0.0,70,0
26394,622,823,0.0,41,0
26395,633,823,4.0,11,0
26396,757,823,0.0,96,0
26397,692,823,0.0,93,0
26398,697,823,0.0,89,0
26399,756,823,0.0,88,0
26400,755,823,0.0,83,0
26401,710,823,0.0,81,0
26402,715,823,0.0,77,0
26403,754,823,0.0,76,0
26404,750,823,0.0,72,0
26405,712,823,0.0,71,0
26406,709,823,0.0,50,0
26407,753,823,0.0,47,0
26408,752,823,0.0,42,0
26409,751,823,0.0,30,0
26410,749,823,0.0,84,0
26411,748,823,0.0,79,0
26412,747,823,0.0,95,0
26413,708,823,0.0,27,0
26414,705,823,0.0,66,0
26415,746,823,0.0,62,0
26416,664,823,0.0,60,0
26417,745,823,0.0,52,0
26418,744,823,0.0,38,0
26419,456,823,0.0,37,0
26420,686,823,0.0,28,0
26421,743,823,2.0,19,0
26422,742,823,3.0,14,0
26423,722,823,0.0,80,0
26424,687,823,0.0,44,0
26425,740,823,0.0,49,0
26426,704,823,0.0,45,0
26427,741,823,0.0,35,0
26428,427,823,2.0,16,0
26429,739,823,0.0,73,0
26430,738,823,0.0,57,0
26431,737,823,0.0,55,0
26432,703,823,0.0,54,0
26433,736,823,0.0,21,0
26434,660,823,0.0,33,0
26435,735,823,0.0,26,0
26436,632,823,2.0,17,0
26437,578,823,10.0,5,0
26438,612,823,0.0,100,0
26439,734,823,0.0,99,0
26440,647,823,36.0,1,5
26441,733,823,0.0,98,0
26442,702,823,0.0,97,0
26443,520,823,0.0,94,0
26444,615,823,0.0,92,0
26445,628,823,0.0,91,0
26446,699,823,0.0,90,0
26447,529,823,0.0,87,0
26448,449,823,0.0,86,0
26449,677,823,0.0,85,0
26450,732,823,0.0,67,0
26451,675,823,0.0,65,0
26452,731,823,0.0,64,0
26453,521,823,0.0,63,0
26454,657,823,1.0,20,0
26455,513,823,0.0,59,0
26456,730,823,0.0,58,0
26457,729,823,0.0,56,0
26458,728,823,0.0,53,0
26459,727,823,0.0,51,0
26460,658,823,0.0,48,0
26461,593,823,0.0,46,0
26462,629,823,0.0,40,0
26463,726,823,0.0,36,0
26464,592,823,0.0,29,0
26465,525,823,0.0,24,0
26466,656,823,2.0,18,0
26467,518,823,3.0,13,0
26468,611,823,4.0,10,0
26469,509,823,6.0,8,0
26470,526,823,8.0,7,1
26471,720,823,0.0,82,0
26472,627,823,0.0,74,0
26473,724,823,0.0,34,0
26474,717,823,0.0,78,0
26475,725,823,0.0,75,0
26476,581,823,0.0,23,0
26477,642,823,24.0,2,0
26478,626,823,9.0,6,0
26479,651,823,0.0,31,0
26480,475,823,0.0,69,0
26481,501,823,0.0,61,0
26482,609,823,0.0,68,0
26483,669,823,0.0,43,0
26484,688,823,0.0,32,0
26485,721,823,0.0,25,0
26486,640,823,0.0,22,0
26487,689,823,2.0,15,0
26488,663,823,3.0,12,0
26489,554,823,6.0,9,0
26490,723,823,10.0,4,0
26491,641,823,22.0,3,1
26492,760,824,0.0,105,0
26493,761,824,0.0,94,0
26494,625,824,0.0,90,0
26495,762,824,0.0,84,0
26496,498,824,6.5,9,0
26497,759,824,0.0,43,0
26498,758,824,0.0,74,0
26499,622,824,0.0,36,0
26500,633,824,8.0,8,0
26501,757,824,0.0,100,0
26502,692,824,0.0,97,0
26503,697,824,2.0,19,0
26504,756,824,0.0,92,0
26505,755,824,0.0,86,0
26506,710,824,0.0,83,0
26507,715,824,0.0,81,0
26508,754,824,0.0,79,0
26509,750,824,0.0,76,0
26510,712,824,0.0,75,0
26511,709,824,0.0,55,0
26512,753,824,0.0,52,0
26513,752,824,0.0,45,0
26514,751,824,0.0,33,0
26515,749,824,0.0,87,0
26516,748,824,0.0,51,0
26517,747,824,0.0,99,0
26518,708,824,0.0,30,0
26519,705,824,0.0,71,0
26520,746,824,0.0,67,0
26521,664,824,0.0,64,0
26522,745,824,0.0,57,0
